time_s,imu_mean_fleet_error_m,imu_p95_fleet_error_m,full_mean_fleet_error_m,full_p95_fleet_error_m,imu_mean_centroid_error_m,full_mean_centroid_error_m,imu_mean_relative_shape_error_m,full_mean_relative_shape_error_m
14.1,0.9324031774445425,1.3278588883004792,0.4347283669168281,0.6666417950498597,0.4327235682051094,0.4328430993480201,0.8085238433267419,0.033036321082762214
14.200000000000001,0.9390959923981954,1.3372440523270055,0.4374484883125664,0.6713555048009641,0.4357744554552667,0.4358744373273825,0.8143589901917275,0.031598240457732706
14.3,0.9458006464524221,1.34665591155564,0.44063681305510427,0.6759579567452366,0.4388293943789649,0.43892994897416227,0.8202055619500914,0.03244090273619368
14.4,0.9525160664978294,1.3560456927821953,0.44384520834285845,0.680819431996588,0.4418898542964486,0.44201796159261014,0.8260626150680477,0.033771885628533824
14.5,0.9592347951864568,1.3654029899762767,0.446918470114302,0.6854784089253974,0.4449515364801476,0.44511211007546114,0.8319214963241883,0.03479369086569452
14.6,0.9659443353678053,1.3747311482035098,0.44977088162521894,0.6903218043797961,0.44801265284729463,0.44817579165983534,0.8377719945426103,0.032921545542433386
14.700000000000001,0.972644567086855,1.3840737273602495,0.4529429038376677,0.6949723490445713,0.4510667893144401,0.45124620330877824,0.8436161195508127,0.03378841960009758
14.8,0.979351073334587,1.3934227260881578,0.45607570437961664,0.6997066329097092,0.4541193872519135,0.45431190557978435,0.8494684321987223,0.03501164867954422
14.9,0.986057922711699,1.4027308796743618,0.459129426651849,0.7043264649264177,0.45716291998223657,0.45741777799665756,0.8553255549752731,0.034731226329980006
15.0,0.9927638394635017,1.4120302608293556,0.46216933637476065,0.7090888988324542,0.4602068370815817,0.4604851157688076,0.8611815891800385,0.03435430775480325
15.1,0.9994639683509714,1.4213296050471353,0.4652309666776162,0.713759998773549,0.46324750375133705,0.46351344583102244,0.8670320169904413,0.03510646043037446
15.200000000000001,1.006169998976879,1.4306066488233908,0.4682743080232458,0.7185260436929568,0.46629616976915533,0.46657184971658755,0.8728839084656228,0.03504316813257864
15.3,1.0128882672609874,1.4398958328783635,0.471503801646446,0.7232790356714465,0.46934986570815,0.4696138828027947,0.878746040274943,0.035791793223883185
15.4,1.019604397214429,1.4491506796505762,0.47436569154325847,0.7279139176228399,0.47240666457764613,0.4726493524055634,0.8846048576649215,0.03443733997817623
15.5,1.0263231719672559,1.458395512693282,0.4775914416985006,0.732535303615145,0.47547044591370274,0.4756988875786388,0.8904623503742608,0.036421130780031695
15.6,1.0330364354634824,1.4676121813511294,0.4805742128483229,0.7371448575923245,0.47853958226155635,0.47876496047484407,0.896308889102585,0.036286571813516036
15.700000000000001,1.0397415989884675,1.476843506126939,0.4835669534434551,0.7420631961285115,0.481603963199856,0.48180407644339673,0.9021488402486908,0.0364628595546919
15.8,1.0464518398686569,1.4860612706839642,0.48647433482353025,0.7468982110901919,0.4846632639802402,0.4848353314131528,0.907996310327371,0.035313134271529975
15.9,1.0531607607839868,1.4952266010098691,0.48945444869608046,0.7516052983170415,0.48771963467708535,0.4878801730796057,0.9138434823942971,0.03469085733332102
16.0,1.0598715023119414,1.5044256239254528,0.4925736129177297,0.7562654899945646,0.4907749494602518,0.4909388282670112,0.9196924532460777,0.0349761641039497
16.1,1.0665837491457157,1.5136585850965765,0.49579851030258926,0.7611461587190201,0.49382924785819304,0.49401837744657345,0.925543322676271,0.03716390408859087
16.2,1.0732911396171625,1.52285242276116,0.49872284684123247,0.7657874159027935,0.4968773630930586,0.4970726491707945,0.9313924296721823,0.03579755478336157
16.3,1.079996509218101,1.5320365634649888,0.5019596511377808,0.7705647644620944,0.499924751886771,0.5001639412264912,0.9372379306077632,0.03710818342162672
16.4,1.0867070850873959,1.5412436995441972,0.5052102464021362,0.7752724435349629,0.5029734216477395,0.5032240724740042,0.9430879058120876,0.03808699942877919
16.5,1.093419359334889,1.5504427842371944,0.5084204589935835,0.7801082914468471,0.5060263218914998,0.5062633050492387,0.9489363807628592,0.03869196074894986
16.6,1.100129539429175,1.5596331709153637,0.5114622801341424,0.7849420960267444,0.5090793045056924,0.5093178777541001,0.9547821116789518,0.03905446519311236
16.7,1.1068413521783858,1.5688094606121339,0.5146259284284606,0.7896498712679275,0.5121313630587438,0.5124033089224594,0.9606309288220496,0.039206117602277685
16.8,1.1135473773124025,1.5780081430607076,0.5177018298268427,0.7943848729125537,0.5151873371804624,0.5154299680333694,0.9664723515837693,0.03998642316719607
16.9,1.1202496526090493,1.5872165630239383,0.5209117190752597,0.7993638817174958,0.5182459455099695,0.5185069125642023,0.9723087336740595,0.041330581787555755
17.0,1.126941520370828,1.5964371633538472,0.5238804441658557,0.8040589245849621,0.5212997943176465,0.5215474449813846,0.9781367533977396,0.04097170224140777
17.1,1.1336278929822203,1.6056688459126283,0.5269961447313113,0.8089550478568233,0.5243479382587373,0.524594767595602,0.9839616053776163,0.04204708287026529
17.2,1.1403158026336486,1.6148857898987483,0.53035842216999,0.8136974488421689,0.5273990008339463,0.5276045187084761,0.9897883938405571,0.04394641673595121
17.3,1.1469998395511571,1.6240969398542304,0.5331350341813199,0.8184438899149613,0.5304466286810319,0.5306199901450104,0.9956129577010044,0.042532039567627695
17.400000000000002,1.1536795186711095,1.6332919028355055,0.5362647891148924,0.8233674031180536,0.5334884883535016,0.5337034134744171,1.001435199358091,0.043298318952969664
17.5,1.1603655380565323,1.6425134460415955,0.5391409688206001,0.828374367436589,0.5365323284719424,0.5367348757465444,1.007263003311742,0.04172675025626905
17.6,1.1670546559783308,1.6517479891272893,0.5420195180431074,0.8329425664307472,0.5395724927451281,0.5397040496067868,1.013096092491803,0.04071888695813021
17.7,1.1737389302802679,1.6609286851310614,0.5449645077017559,0.8378734795413009,0.5426037409797348,0.5427372929472339,1.0189290604583907,0.04067108168240492
17.8,1.1804295566320921,1.6697817345830086,0.5479862299159427,0.8426127397482635,0.5456345411284564,0.5457826397927585,1.0247684773758792,0.040428846488479095
17.900000000000002,1.187121084708818,1.678672225989051,0.5509092601894263,0.8474543503853498,0.5486712175457231,0.5488344735069031,1.0306062599322112,0.04041871616355036
18.0,1.1938148184130206,1.6875406774970598,0.5540485485138203,0.8524174374751516,0.5516971835128104,0.5519121074312298,1.0364539159154542,0.03993205495965287
18.1,1.2005200814246606,1.696420136120016,0.5573400685345197,0.8573839714351786,0.5547302348135997,0.5549647133333349,1.0423123431315262,0.04062342276727192
18.2,1.2072300392569622,1.7053274940838514,0.5602758514071007,0.8621740768964242,0.5577600736005588,0.5580277160679599,1.0481768088811663,0.039874501337392024
18.3,1.2139401850911014,1.7141927231147847,0.5636204894005956,0.8670864749104507,0.5607915431490986,0.5610321456642632,1.0540419985777043,0.04253627222780454
18.400000000000002,1.2206433091635331,1.7229939805565913,0.5665051887129018,0.8721668968417726,0.5638240060115954,0.5640696502633016,1.0598998141299105,0.04116557529581719
18.5,1.2273500001723159,1.7317445824227533,0.5692632171046025,0.876933457763389,0.5668443108419454,0.5670302864701812,1.0657688623942083,0.04076772851463824
18.6,1.2340595548514668,1.74050206528489,0.5723676892503796,0.8818499251294745,0.5698722041671732,0.5701156025527732,1.0716354303878521,0.041327761145293254
18.7,1.2407694520274206,1.7492588659116008,0.5753987471685794,0.8867303646795673,0.5729004537295899,0.5731615149033434,1.077501049145321,0.04106352673251516
18.8,1.247483465197851,1.7579854738729805,0.5788072345908983,0.8915716315088292,0.5759292307923214,0.5762580859403366,1.083370662674455,0.04336402188954459
18.900000000000002,1.2542022198196747,1.7667150902148245,0.5819594005052134,0.8963537629968901,0.5789607632433872,0.5793099950257149,1.089243015952124,0.044411040202288934
19.0,1.2609235497834834,1.775465397644541,0.584806190179356,0.9013071331110388,0.5819972368066926,0.5823240673353907,1.0951136796041028,0.044473451926459136
19.1,1.2676419489037685,1.7842144195074672,0.5876411117987395,0.9062038957238191,0.5850357811003757,0.5853231317999168,1.1009799686156025,0.04415463228863521
19.2,1.2743510252175574,1.7929625462105703,0.5908948784406995,0.911087249451694,0.5880684720380824,0.588365399697838,1.1068399843454855,0.04663337865768957
19.3,1.281059094092555,1.801698606156281,0.5940965581003341,0.9160068171808821,0.5911006949373837,0.5913185116716447,1.112699013508383,0.0485669325449677
19.400000000000002,1.2877659219826563,1.8104330076291408,0.5972408663899513,0.9211769685843401,0.5941316003258206,0.5943675864252838,1.1185582048533182,0.0502289747954878
19.5,1.2944754928853712,1.81919466230573,0.6002526022278362,0.925778480862424,0.5971648084181638,0.5973712215262618,1.1244209570524994,0.04915537467566711
19.6,1.301193904515278,1.8279606639624773,0.6030282731499704,0.9306439853669658,0.6001973687175959,0.600346737052988,1.130294433029587,0.047027144068850446
19.7,1.307901359827858,1.836709655433337,0.6061567805705651,0.9356299751399715,0.6032282908707229,0.6033350772152626,1.136156793901385,0.047240178770148536
19.8,1.314607625597675,1.8454340151097537,0.6091056401950462,0.9407454613550161,0.606251879604468,0.6063505655884356,1.142020516221977,0.048345734161791595
19.900000000000002,1.3213241027097395,1.854145248085047,0.6121498609744047,0.9460978817884405,0.6092737620695081,0.6093953859818527,1.1478982472447563,0.04836666080144672
20.0,1.3280384516243546,1.8628444222157174,0.6150242224624485,0.9509063638797375,0.6122941134037698,0.6124440330739838,1.1537747731385868,0.04644754747622522
20.1,1.334759621400973,1.8715298141371044,0.617827716258372,0.9559101819613356,0.6153219872070219,0.6154450937556708,1.1596555295397322,0.04489897775592204
20.2,1.341483107167575,1.8802335403265704,0.6209506410421427,0.9611226445802096,0.6183442428623346,0.618448974263437,1.1655411422413204,0.04636399219984462
20.3,1.3481985774574352,1.8889480170470194,0.6238448437913208,0.9667074121505372,0.6213629480448891,0.6214762036553958,1.1714192819153353,0.045210918330922
20.400000000000002,1.354909839965902,1.8976663658077972,0.6269039033093289,0.9712242208696996,0.6243875740659304,0.6245022850766432,1.1772902446388744,0.04437236691526142
20.5,1.3616171805983803,1.9063515810812288,0.6299005817345931,0.9760794345387739,0.6274120841610658,0.6274868544175152,1.1831566025302014,0.0449412523783233
20.6,1.3683220979579178,1.914975790596293,0.6326968569734988,0.9807103142793906,0.6304335514471564,0.6305386311895651,1.1890224143587038,0.04272202336208073
20.7,1.3750218673105212,1.9235806241265854,0.6357398784512861,0.9847835206458302,0.6334503070785772,0.6335677959262036,1.1948842537681823,0.04230996737325585
20.8,1.3817202984335002,1.9321952909099647,0.6388763760357714,0.9896838036327591,0.6364641351494085,0.6365755064161231,1.2007477659469656,0.04396150210574153
20.900000000000002,1.388415252075371,1.9408025829717006,0.6419740188548803,0.994608307794459,0.6394732868551517,0.6396665815396427,1.206609567211771,0.042304547264278056
21.0,1.3951107805724114,1.94936905968183,0.6447991052186706,0.9994692041299317,0.6424829407564119,0.6426373453978431,1.2124726866423967,0.04162100094592478
21.1,1.401806659680573,1.9579061823051995,0.6479235084809438,1.004505313523458,0.6454975724756535,0.645711987982923,1.2183337164290486,0.040653094317686454
21.2,1.4085108710348733,1.9664777390868515,0.6508314538275273,1.009353600941695,0.6485109068221601,0.6486651157050225,1.2242033851525684,0.041100459186629565
21.3,1.4152137052932412,1.9750679578228647,0.6537903006182235,1.0143787077076387,0.6515248391733952,0.6516848820970004,1.2300719646477765,0.040645930585760756
21.400000000000002,1.421911617726693,1.9837263694412701,0.656603171440077,1.019358037698966,0.6545357223177477,0.654683295893425,1.235937522710463,0.03921813802406861
21.5,1.4286117706536126,1.9924242642034788,0.6598982076112362,1.0243774508923869,0.6575485591786443,0.657708793794011,1.241807009897633,0.03992650434849958
21.6,1.4353098637528239,2.0011109727345153,0.6634531104011763,1.029476783903318,0.6605538384192287,0.6607106847908344,1.2476787584333997,0.04428146991901679
21.7,1.4420159832115613,2.0098692158888207,0.6662466247241351,1.0346054660890525,0.6635563626588367,0.6637165425024871,1.2535607197496372,0.043423232544181636
21.8,1.4487181402589127,2.0186515311014555,0.6693599130442858,1.0395480480500672,0.6665586152027589,0.6666942785105889,1.2594370332195872,0.04402394334682691
21.900000000000002,1.4554107567667802,2.027455406395937,0.6723869862281406,1.0446954101479076,0.6695520270618592,0.6697787360918298,1.265306914615762,0.042392533144433336
22.0,1.4621057682454743,2.036242263807653,0.6752807227425695,1.0495425656284083,0.6725505418723864,0.6727769050974615,1.2711769312507635,0.042071507673469066
22.1,1.468792211052053,2.0450383824304477,0.6781335850917041,1.0547730943452893,0.6755490602306325,0.6757852101265628,1.2770370839962255,0.039923617150746035
22.2,1.4754823016064385,2.0538163780275798,0.6813403032157997,1.0598300348396008,0.6785479232319112,0.6788276240309357,1.282902519513148,0.040659285274849244
22.3,1.4821808718920324,2.062626135051017,0.6843276882833444,1.0649174609026135,0.6815510290596841,0.6818628523335547,1.288774129269607,0.0411945699324441
22.400000000000002,1.488886555349781,2.0714318890799532,0.6873819519512364,1.0698469130243438,0.6845526736255871,0.6849011256343669,1.2946541096983857,0.04178978788194131
22.5,1.4955909725201713,2.0802192150579506,0.6903329873590277,1.0749718465729028,0.6875475048033224,0.6879433762949935,1.3005364485901962,0.04112477550947415
22.6,1.5023022045294594,2.089028698264471,0.6931789733715021,1.0800440278356445,0.6905400739425496,0.6908605331934511,1.3064281309382981,0.04049834347388779
22.7,1.509022451107152,2.0978325259794057,0.6959988497125116,1.0852632656155954,0.6935257898001507,0.6937910058409542,1.3123346250953773,0.03907972139725353
22.8,1.5157502261562228,2.1066318664744226,0.699121745264541,1.0901712392665663,0.6965207906111399,0.6968311087399057,1.3182454669126578,0.0381545653379329
22.900000000000002,1.5224763317568124,2.115429189911484,0.702079526861463,1.0951782987654526,0.6995137797791635,0.6998681954486976,1.3241564666854007,0.03808829363481843
23.0,1.529201813486763,2.124243232143176,0.7048982238355266,1.1003379286068786,0.7025056148959519,0.7028381941325904,1.3300686105304085,0.037364268514966034
23.1,1.5359211186015886,2.13304063151166,0.7082024927221557,1.1055464034681923,0.7054859639202211,0.7058574252405713,1.3359796288980523,0.04007864675468255
23.2,1.5426432863389365,2.141865391828546,0.7110574092238071,1.1107087687392938,0.7084663313719376,0.7088438764843724,1.3418944936869208,0.040114581596798655
23.3,1.5493616004086808,2.1506955709025752,0.7141001307070335,1.115610308695307,0.711453855030544,0.711822080449142,1.3478033040095743,0.04038953962757515
23.400000000000002,1.5560855308952632,2.159500656323623,0.7170956832756132,1.1207505002137292,0.7144485105548932,0.7148758772088051,1.3537160027881543,0.04019627915442389
23.5,1.5628153527194646,2.168349476094846,0.7198852504190902,1.1258828344360532,0.7174475581131275,0.7177916230977082,1.3596342928399971,0.039018370942863104
23.6,1.569539941753189,2.177188796551926,0.722782260598057,1.1311801892799414,0.7204433867885037,0.7207487912420655,1.3655469070880195,0.03828932900782588
23.7,1.576274476357748,2.1860573534968615,0.7258706993409184,1.1362939315052303,0.7234393012531533,0.7237239752862716,1.371469481091086,0.03900836035958356
23.8,1.583022512249362,2.1949723964790318,0.7288664749035879,1.1414310257297047,0.7264333255010136,0.7267230357815995,1.3774054149922237,0.03876762748963754
23.900000000000002,1.5897782841102626,2.203898999296142,0.7320826331772692,1.146461234037438,0.7294241192118149,0.7296891476647579,1.3833496628118198,0.0406433174913755
24.0,1.596535053993808,2.212849211064736,0.7349264176388175,1.1515817484439257,0.7324020388193312,0.7326202464088724,1.3892998386770663,0.04037349299655009
24.1,1.603291346773315,2.2217910721145944,0.7378299595219421,1.1568543077181137,0.7353771695235263,0.7356001098593585,1.3952506862047278,0.040768667714074905
24.2,1.6100438658020721,2.2307431003659173,0.7406199329122705,1.1617894928218158,0.7383465313407314,0.7385514964605916,1.401200544585059,0.03989790589258823
24.3,1.6167899961585426,2.2397326507891804,0.7435498115417631,1.1669194619609895,0.7413156278318752,0.7415559654514767,1.4071458103700833,0.040671782486454054
24.400000000000002,1.6235447196027817,2.2487117920842135,0.7466004040785105,1.171858525125903,0.7442860371138937,0.744514391183609,1.4131008294409564,0.041103489486923474
24.5,1.6303009456529753,2.2576856604156545,0.7495613545943304,1.1771451903358687,0.7472606664883292,0.7475170661564918,1.4190542554972168,0.04152429438637809
24.6,1.6370542946601734,2.266658846740284,0.7525894290063664,1.182390364811396,0.7502397547424395,0.7504696073294419,1.4250011995547394,0.04198058159007225
24.7,1.6438190503876022,2.275668707883443,0.7554190039793508,1.1873208214365591,0.7532274323736097,0.7534669843121228,1.4309556026941668,0.041181649586527674
24.8,1.6505797521639873,2.284730829066263,0.758448266057608,1.1923604533315368,0.7562191477028313,0.7564840167047183,1.4369027417303448,0.041164488559583295
24.900000000000002,1.65733920775834,2.2937957008426118,0.761612710268909,1.197566336581201,0.7592103270771118,0.7594225148596709,1.4428492551530958,0.04197485100109637
25.0,1.664093313700959,2.302859728720306,0.7644864051995113,1.202671851183832,0.7622033854772648,0.7624117191110936,1.4487890611359178,0.04207352464150977
25.1,1.6708389415932374,2.3119130493812596,0.767395818825093,1.2081423052341589,0.7651971357092059,0.7654360835989513,1.4547188266604174,0.04206850015912765
25.2,1.6775770580256206,2.32096562403728,0.770280037224468,1.213281558621375,0.7681885119231218,0.7684255812730905,1.4606423701054463,0.04135827993441589
25.3,1.6843188149416863,2.3299884982849144,0.7730173337698436,1.218238052803791,0.7711727232879853,0.771405943822692,1.466575526802501,0.04029074946018363
