rate_hz,time_s,mean_fleet_rms_error_m,std_fleet_rms_error_m,p95_fleet_rms_error_m,mean_centroid_error_m,std_centroid_error_m,p95_centroid_error_m,mean_shape_rms_error_m,std_shape_rms_error_m,p95_shape_rms_error_m
0,22.9,1.522476,0.4032069,2.115429,0.6995138,0.3041327,1.095722,1.324156,0.3863452,1.870609
0,23,1.529202,0.4049341,2.124243,0.7025056,0.3055226,1.100816,1.330069,0.3879199,1.878607
0,23.1,1.535921,0.4066587,2.133041,0.705486,0.3069164,1.105929,1.33598,0.389489,1.886566
0,23.2,1.542643,0.4083824,2.141865,0.7084663,0.3083038,1.111045,1.341894,0.3910601,1.894525
0,23.3,1.549362,0.4101141,2.150696,0.7114539,0.3096826,1.116187,1.347803,0.3926385,1.902492
0,23.4,1.556086,0.4118496,2.159501,0.7144485,0.3110555,1.121327,1.353716,0.3942212,1.910491
0,23.5,1.562815,0.4135932,2.168349,0.7174476,0.3124177,1.126479,1.359634,0.3958165,1.91849
0,23.6,1.56954,0.4153251,2.177189,0.7204434,0.3137794,1.131622,1.365547,0.3974049,1.926471
0,23.7,1.576274,0.4170593,2.186057,0.7234393,0.3151477,1.136786,1.371469,0.3989956,1.934476
0,23.8,1.583023,0.4187927,2.194972,0.7264333,0.3165241,1.141962,1.377405,0.4005904,1.942503
0,23.9,1.589778,0.4205252,2.203899,0.7294241,0.317902,1.147109,1.38335,0.4021913,1.950542
0,24,1.596535,0.4222588,2.212849,0.732402,0.3192869,1.152238,1.3893,0.403795,1.958555
0,24.1,1.603291,0.4239942,2.221791,0.7353772,0.3206717,1.15739,1.395251,0.4054014,1.966566
0,24.2,1.610044,0.4257356,2.230743,0.7383465,0.3220532,1.16252,1.401201,0.4070156,1.974569
0,24.3,1.61679,0.4274876,2.239733,0.7413156,0.3234218,1.167631,1.407146,0.4086416,1.982587
0,24.4,1.623545,0.4292332,2.248712,0.744286,0.3247875,1.172746,1.413101,0.410261,1.99065
0,24.5,1.630301,0.4309728,2.257686,0.7472607,0.3261576,1.177849,1.419054,0.4118745,1.998692
0,24.6,1.637054,0.4327075,2.266659,0.7502398,0.3275249,1.182928,1.425001,0.413488,2.00676
0,24.7,1.643819,0.4344452,2.275669,0.7532274,0.328895,1.188,1.430956,0.4151065,2.014854
0,24.8,1.65058,0.4361905,2.284731,0.7562191,0.3302622,1.193055,1.436903,0.416737,2.022914
0,24.9,1.657339,0.4379494,2.293796,0.7592103,0.3316287,1.198146,1.442849,0.4183803,2.030985
0,25,1.664093,0.4397109,2.30286,0.7622034,0.3329924,1.203244,1.448789,0.4200269,2.039026
0,25.1,1.670839,0.4414664,2.311913,0.7651971,0.3343543,1.208334,1.454719,0.4216685,2.046986
0,25.2,1.677577,0.4432248,2.320966,0.7681885,0.3357116,1.213441,1.460642,0.4233124,2.054934
0,25.3,1.684319,0.4449812,2.329988,0.7711727,0.3370588,1.218496,1.466576,0.4249562,2.062912
0,25.4,1.691058,0.446735,2.33897,0.7741575,0.3384081,1.223539,1.472503,0.4266023,2.070878
0,25.5,1.697793,0.4484845,2.347919,0.7771447,0.3397619,1.228554,1.478423,0.4282468,2.078869
0,25.6,1.704526,0.4502382,2.356897,0.7801323,0.3411165,1.233534,1.48434,0.4298976,2.086842
0,25.7,1.711256,0.4519802,2.365872,0.7831208,0.3424633,1.238441,1.490255,0.431541,2.094806
0,25.8,1.717986,0.4537117,2.374871,0.7861122,0.343808,1.243353,1.496166,0.4331768,2.102778
0,25.9,1.72472,0.4554372,2.383856,0.7890987,0.345154,1.248239,1.502084,0.4348059,2.110752
0,26,1.731453,0.4571569,2.392808,0.7920819,0.3464978,1.253108,1.508003,0.4364308,2.118697
0,26.1,1.738188,0.458885,2.401781,0.7950732,0.3478491,1.258025,1.513918,0.4380632,2.12661
0,26.2,1.744916,0.4606152,2.410761,0.7980674,0.349205,1.262976,1.519824,0.4396979,2.134507
0,26.3,1.751637,0.462355,2.419786,0.8010606,0.3505644,1.26796,1.525721,0.4413403,2.142397
0,26.4,1.758353,0.4640972,2.428854,0.8040488,0.3519235,1.272983,1.531616,0.4429868,2.150279
0,26.5,1.765072,0.4658399,2.437938,0.8070353,0.3532814,1.278029,1.537514,0.4446326,2.158182
0,26.6,1.771783,0.4675847,2.447023,0.8100206,0.3546475,1.283069,1.543403,0.4462776,2.16606
0,26.7,1.778483,0.469329,2.45612,0.813001,0.3560143,1.288145,1.549283,0.4479197,2.173911
0,26.8,1.785183,0.4710736,2.465238,0.8159813,0.357385,1.293247,1.555162,0.449564,2.181758
0,26.9,1.791887,0.4728172,2.474343,0.818963,0.358752,1.298347,1.561043,0.4512106,2.18964
0,27,1.798591,0.4745632,2.48344,0.8219439,0.3601037,1.303417,1.566928,0.4528646,2.197514
0,27.1,1.80528,0.4763056,2.492528,0.8249159,0.3614458,1.308463,1.572801,0.4545199,2.205385
0,27.2,1.811968,0.4780515,2.501631,0.8278862,0.3627901,1.3135,1.578673,0.4561803,2.213242
0,27.3,1.818654,0.4797966,2.510738,0.8308568,0.3641419,1.318588,1.584542,0.4578373,2.221071
0,27.4,1.82534,0.4815475,2.519855,0.8338275,0.3654954,1.323678,1.590408,0.4595022,2.22889
0,27.5,1.832027,0.4832896,2.528979,0.8367967,0.3668366,1.328748,1.596279,0.4611593,2.236658
0,27.6,1.838712,0.4850287,2.538092,0.8397691,0.3681715,1.333802,1.602148,0.4628155,2.244435
0,27.7,1.845391,0.4867736,2.547209,0.8427307,0.3695062,1.338835,1.608016,0.4644757,2.252222
0,27.8,1.852071,0.488531,2.556358,0.8456874,0.3708403,1.343856,1.613887,0.4661498,2.260073
0,27.9,1.858756,0.4902954,2.565531,0.8486472,0.3721705,1.348894,1.619762,0.4678337,2.267925
0,28,1.865443,0.492065,2.574678,0.8516049,0.3735056,1.353954,1.625642,0.4695208,2.275782
0,28.1,1.872131,0.4938343,2.583811,0.854563,0.3748396,1.358997,1.631522,0.4712048,2.283671
0,28.2,1.878822,0.4955934,2.592959,0.8575209,0.3761597,1.36399,1.637408,0.4728797,2.291568
0,28.3,1.885514,0.4973425,2.602087,0.8604802,0.3774758,1.368968,1.643297,0.4745436,2.299461
0,28.4,1.892197,0.4990882,2.611202,0.863441,0.3787875,1.373932,1.649174,0.4762065,2.307336
0,28.5,1.898888,0.500837,2.620323,0.8664093,0.3801034,1.378897,1.655054,0.477876,2.315248
0,28.6,1.905576,0.5025939,2.629486,0.8693761,0.3814285,1.383869,1.66093,0.4795547,2.323136
0,28.7,1.912252,0.5043559,2.638667,0.8723297,0.3827502,1.3888,1.6668,0.481234,2.331047
0,28.8,1.918934,0.5061124,2.647876,0.8752894,0.3840592,1.393708,1.672676,0.4829152,2.338955
0,28.9,1.925621,0.5078745,2.657151,0.8782546,0.3853654,1.398617,1.678553,0.4846091,2.346872
0,29,1.932305,0.5096489,2.666455,0.8812119,0.386681,1.403504,1.684428,0.4863161,2.354773
0,29.1,1.938991,0.5114231,2.675774,0.8841688,0.3879968,1.408392,1.690306,0.4880231,2.362654
0,29.2,1.945674,0.5132019,2.685107,0.8871216,0.3893128,1.413319,1.696184,0.4897315,2.370523
0,29.3,1.952357,0.5149898,2.694459,0.8900747,0.3906352,1.418261,1.702061,0.4914413,2.378353
0,29.4,1.959034,0.516789,2.703794,0.8930231,0.3919623,1.423218,1.707936,0.493154,2.38618
0,29.5,1.965703,0.5185865,2.713102,0.8959653,0.393294,1.428142,1.713807,0.4948591,2.394007
0,29.6,1.972369,0.5203861,2.722367,0.8989145,0.3946255,1.433072,1.71967,0.4965634,2.40188
0,29.7,1.979041,0.5221955,2.731661,0.9018691,0.3959652,1.438049,1.725538,0.4982713,2.409768
0,29.8,1.985715,0.5240097,2.74099,0.9048176,0.3973035,1.443042,1.731412,0.4999828,2.417647
0,29.9,1.992391,0.5258212,2.750357,0.9077723,0.3986423,1.448024,1.737284,0.5016921,2.425506
0,30,1.999069,0.5276388,2.759774,0.910726,0.39998,1.45298,1.743158,0.5034106,2.433374
0,30.1,2.005754,0.5294566,2.769226,0.9136789,0.4013105,1.457914,1.749042,0.5051328,2.441252
0,30.2,2.012451,0.5312674,2.778671,0.9166403,0.4026392,1.462813,1.754936,0.5068475,2.449151
0,30.3,2.019151,0.5330707,2.788112,0.9196086,0.4039581,1.467689,1.76083,0.5085567,2.457044
0,30.4,2.025868,0.5348656,2.797565,0.9225806,0.4052744,1.472532,1.766743,0.5102578,2.464914
0,30.5,2.032585,0.5366611,2.807018,0.9255535,0.406595,1.477374,1.772656,0.5119572,2.472784
0,30.6,2.039308,0.5384473,2.816444,0.9285259,0.4079156,1.482248,1.778575,0.5136468,2.480601
0,30.7,2.04604,0.5402326,2.825876,0.9315008,0.409243,1.487163,1.784503,0.5153305,2.48841
0,30.8,2.052765,0.5420118,2.835256,0.9344683,0.4105716,1.492019,1.790427,0.5170076,2.496201
0,30.9,2.059488,0.5437893,2.844629,0.937436,0.4118936,1.496833,1.796349,0.518685,2.504002
0,31,2.066213,0.5455612,2.854003,0.9404117,0.4132209,1.501677,1.80227,0.5203528,2.511786
0,31.1,2.072932,0.5473224,2.863375,0.9433791,0.4145477,1.506518,1.808187,0.5220096,2.519557
0,31.2,2.079647,0.549083,2.872746,0.9463417,0.415869,1.511333,1.814104,0.5236644,2.527344
0,31.3,2.086363,0.5508555,2.882137,0.9493067,0.417197,1.516126,1.820021,0.5253264,2.535128
0,31.4,2.093081,0.5526368,2.891522,0.952273,0.4185282,1.520923,1.82594,0.5269922,2.54296
0,31.5,2.09981,0.5544002,2.900891,0.9552424,0.4198505,1.525734,1.831873,0.5286385,2.550776
0,31.6,2.106554,0.5561579,2.910266,0.9582171,0.4211612,1.530532,1.837822,0.5302787,2.558602
0,31.7,2.113297,0.5579229,2.919672,0.9611967,0.4224705,1.535378,1.84377,0.5319234,2.566451
0,31.8,2.120036,0.5596943,2.929123,0.9641683,0.4237672,1.540183,1.849718,0.5335769,2.574287
0,31.9,2.126768,0.5614691,2.938616,0.9671383,0.425063,1.545006,1.855661,0.5352326,2.582103
0,32,2.133497,0.5632471,2.948113,0.9701007,0.4263647,1.549836,1.861603,0.5368897,2.589933
0,32.1,2.140233,0.5650201,2.957584,0.9730667,0.427674,1.554693,1.867551,0.5385346,2.597809
0,32.2,2.146978,0.5667905,2.967052,0.9760318,0.4289838,1.559557,1.873511,0.5401722,2.6057
0,32.3,2.153717,0.5685564,2.976498,0.9789965,0.430296,1.564406,1.879464,0.5418036,2.613613
0,32.4,2.160459,0.5703177,2.985954,0.9819618,0.4315995,1.569256,1.88542,0.5434401,2.621557
0,32.5,2.167207,0.5720796,2.995458,0.9849334,0.4329024,1.574141,1.891378,0.545081,2.629479
0,32.6,2.173968,0.5738361,3.004982,0.987913,0.4342062,1.578999,1.897347,0.5467145,2.637377
0,32.7,2.180728,0.5755899,3.014518,0.9908959,0.4355073,1.583861,1.903315,0.5483463,2.645261
0,32.8,2.187484,0.5773392,3.024047,0.9938841,0.4368088,1.588709,1.909272,0.5499786,2.653141
0,32.9,2.194246,0.5790877,3.033555,0.9968817,0.4381116,1.593569,1.915231,0.551613,2.660975
0,33,2.201009,0.5808387,3.043055,0.9998829,0.4394263,1.598457,1.921187,0.5532484,2.66881
0,33.1,2.207775,0.5825906,3.052565,1.002883,0.4407495,1.603342,1.927146,0.5548834,2.676658
0,33.2,2.214542,0.5843312,3.062044,1.005884,0.4420711,1.608234,1.933104,0.5565078,2.684485
0,33.3,2.221307,0.5860716,3.071542,1.00889,0.4434046,1.613128,1.939057,0.5581304,2.692333
0,33.4,2.228077,0.5878128,3.081049,1.011904,0.4447423,1.618015,1.945009,0.5597519,2.700181
0,33.5,2.234839,0.5895477,3.090544,1.014919,0.4460724,1.622907,1.950954,0.561369,2.70799
0,33.6,2.241607,0.5912717,3.100059,1.017941,0.447402,1.627789,1.956901,0.5629799,2.715774
0,33.7,2.248374,0.5929947,3.109583,1.020964,0.4487214,1.632657,1.962846,0.5645955,2.723566
0,33.8,2.255143,0.5947227,3.119154,1.023989,0.4500359,1.63748,1.968793,0.5662226,2.731339
0,33.9,2.261903,0.5964521,3.128692,1.027012,0.4513473,1.642286,1.974729,0.5678547,2.739111
0,34,2.268662,0.5981813,3.138237,1.030034,0.4526465,1.64708,1.980667,0.5694915,2.746885
0,34.1,2.275421,0.5999065,3.147781,1.033061,0.4539471,1.65187,1.9866,0.5711233,2.754645
0,34.2,2.282181,0.6016279,3.157305,1.036097,0.4552618,1.656673,1.99253,0.5727468,2.762411
0,34.3,2.28894,0.6033493,3.166817,1.039139,0.4565776,1.66151,1.998455,0.5743666,2.770158
0,34.4,2.295696,0.6050694,3.176335,1.042174,0.457889,1.666317,2.004382,0.5759859,2.777878
0,34.5,2.302445,0.6067841,3.185854,1.045204,0.4591987,1.671115,2.010303,0.5775983,2.785557
0,34.6,2.309191,0.6085016,3.195372,1.048236,0.4605088,1.675899,2.016221,0.5792128,2.793248
0,34.7,2.315944,0.6102133,3.204906,1.051274,0.4618216,1.680664,2.022142,0.5808217,2.800921
0,34.8,2.322694,0.6119276,3.214429,1.054317,0.4631424,1.685455,2.028056,0.5824338,2.808555
0,34.9,2.329445,0.6136486,3.22393,1.057355,0.464468,1.690283,2.033974,0.5840493,2.81619
0,35,2.336198,0.6153672,3.233443,1.060404,0.4657846,1.695155,2.039888,0.5856656,2.823802
0,35.1,2.342953,0.6170871,3.242955,1.063458,0.467099,1.700018,2.045804,0.5872852,2.831417
0,35.2,2.349709,0.6188069,3.25246,1.066508,0.4684146,1.704845,2.051721,0.5889068,2.839057
0,35.3,2.356471,0.6205286,3.261934,1.069566,0.4697362,1.709655,2.05764,0.590529,2.846746
0,35.4,2.363228,0.6222404,3.271379,1.072628,0.4710485,1.714436,2.063552,0.5921452,2.854475
0,35.5,2.369991,0.6239462,3.280827,1.075698,0.4723675,1.719243,2.069464,0.5937579,2.862861
0,35.6,2.376756,0.6256436,3.290244,1.078772,0.4736889,1.724045,2.075375,0.5953644,2.871239
0,35.7,2.383521,0.6273391,3.299677,1.081856,0.4750002,1.728828,2.081281,0.5969749,2.879591
0,35.8,2.390277,0.6290352,3.309108,1.084932,0.4763112,1.733557,2.087181,0.5985863,2.887959
0,35.9,2.397028,0.63073,3.318485,1.088003,0.4776175,1.738258,2.093079,0.6002007,2.896393
0,36,2.403783,0.6324239,3.327832,1.09107,0.4789188,1.742929,2.098985,0.6018139,2.904879
0,36.1,2.410542,0.6341144,3.33721,1.094132,0.4802113,1.747578,2.104896,0.6034299,2.913328
0,36.2,2.417307,0.6358,3.346619,1.097197,0.4814971,1.752196,2.110815,0.6050419,2.921744
0,36.3,2.424071,0.6374884,3.356026,1.100256,0.4827737,1.756799,2.116737,0.6066589,2.930159
0,36.4,2.43083,0.6391691,3.36542,1.103312,0.4840369,1.761383,2.122658,0.60827,2.938544
0,36.5,2.437584,0.6408485,3.374819,1.106359,0.4853007,1.765953,2.128578,0.6098765,2.946939
0,36.6,2.444341,0.64253,3.384234,1.109406,0.4865602,1.770533,2.134502,0.6114854,2.955324
0,36.7,2.45109,0.6442053,3.39362,1.112451,0.4878166,1.775109,2.14042,0.6130821,2.963684
0,36.8,2.457837,0.6458721,3.402986,1.115505,0.4890706,1.779699,2.146334,0.6146677,2.972032
0,36.9,2.464593,0.6475298,3.412354,1.118563,0.4903228,1.784301,2.152253,0.6162483,2.980376
0,37,2.471346,0.6491833,3.421711,1.121624,0.491571,1.788889,2.158169,0.6178274,2.988725
0,37.1,2.478097,0.6508286,3.431019,1.124676,0.4928208,1.793444,2.164086,0.6193977,2.997036
0,37.2,2.484849,0.6524651,3.440335,1.127717,0.4940607,1.797942,2.170011,0.6209616,3.005334
0,37.3,2.491608,0.6540968,3.449661,1.130771,0.4953024,1.802421,2.175937,0.6225233,3.013624
0,37.4,2.498372,0.6557321,3.459001,1.133828,0.4965474,1.806909,2.181865,0.6240892,3.021945
0,37.5,2.505134,0.6573701,3.468353,1.13688,0.4977976,1.811414,2.187794,0.6256565,3.0303
0,37.6,2.511893,0.6590053,3.477719,1.139927,0.4990493,1.815915,2.193721,0.627223,3.03865
0,37.7,2.518656,0.6606379,3.487142,1.142978,0.5002888,1.820407,2.199651,0.6287925,3.047052
0,37.8,2.525428,0.6622741,3.496594,1.146035,0.5015259,1.824867,2.205589,0.6303629,3.055475
0,37.9,2.532201,0.6639085,3.506079,1.149097,0.5027568,1.829316,2.211528,0.6319325,3.063881
0,38,2.538977,0.6655405,3.515576,1.152168,0.5039859,1.833796,2.217464,0.6335045,3.072254
0,38.1,2.545756,0.6671784,3.525068,1.155238,0.5052082,1.838266,2.223405,0.635084,3.080636
0,38.2,2.552538,0.6688182,3.534556,1.15831,0.506433,1.842739,2.229349,0.6366653,3.08899
0,38.3,2.559323,0.6704484,3.544034,1.161385,0.5076581,1.847236,2.235292,0.6382403,3.097329
0,38.4,2.566115,0.6720717,3.553537,1.164456,0.5088837,1.85172,2.241245,0.6398141,3.105667
0,38.5,2.572907,0.6736895,3.563048,1.16752,0.5101066,1.856201,2.247201,0.6413811,3.113984
0,38.6,2.579689,0.6752988,3.572533,1.170581,0.5113296,1.860686,2.253147,0.6429415,3.122267
0,38.7,2.586475,0.6769061,3.581998,1.173646,0.5125575,1.865216,2.259096,0.644497,3.13053
0,38.8,2.593261,0.6785128,3.59144,1.176708,0.5137795,1.869744,2.265046,0.6460556,3.138821
0,38.9,2.600055,0.6801245,3.600884,1.179774,0.5149992,1.874294,2.271003,0.6476231,3.147159
0,39,2.606852,0.6817495,3.610285,1.18284,0.5162199,1.878871,2.276962,0.6492044,3.155497
0,39.1,2.613647,0.6833804,3.6194,1.18591,0.5174445,1.883453,2.282918,0.6507922,3.163821
0,39.2,2.620448,0.6850062,3.628514,1.188985,0.5186747,1.888002,2.288876,0.6523703,3.172144
0,39.3,2.627254,0.6866335,3.637686,1.192067,0.5199041,1.892556,2.294838,0.653948,3.180475
0,39.4,2.634067,0.688269,3.646905,1.195149,0.5211403,1.897138,2.300806,0.6555329,3.188812
0,39.5,2.640873,0.6899161,3.656129,1.198227,0.5223837,1.901709,2.306767,0.6571333,3.19714
0,39.6,2.647684,0.691568,3.665341,1.201306,0.5236349,1.906254,2.312731,0.658736,3.20549
0,39.7,2.6545,0.6932229,3.674598,1.204377,0.5248872,1.910795,2.318707,0.6603375,3.213844
0,39.8,2.661321,0.6948798,3.683864,1.207444,0.526143,1.915308,2.324689,0.6619406,3.22222
0,39.9,2.668131,0.6965409,3.693099,1.210504,0.5273931,1.919762,2.330664,0.6635472,3.230598
0,40,2.674934,0.698209,3.702317,1.213565,0.528639,1.924201,2.33663,0.6651658,3.238989
0,40.1,2.681739,0.6998817,3.711513,1.216632,0.5298826,1.928642,2.342596,0.6667934,3.247415
0,40.2,2.688547,0.7015653,3.720723,1.219712,0.5311281,1.933091,2.348557,0.6684292,3.255895
0,40.3,2.695347,0.7032532,3.729943,1.222803,0.5323673,1.937557,2.354505,0.6700705,3.264371
0,40.4,2.702146,0.7049408,3.739146,1.225888,0.5336142,1.942059,2.360456,0.671707,3.272836
0,40.5,2.708951,0.7066244,3.74835,1.228962,0.534868,1.946574,2.366414,0.6733427,3.28131
0,40.6,2.715764,0.7082983,3.757547,1.23204,0.5361251,1.951099,2.372379,0.6749736,3.289798
0,40.7,2.722583,0.709971,3.766747,1.235124,0.5373886,1.95563,2.378346,0.6766052,3.29828
0,40.8,2.729388,0.7116478,3.77592,1.238204,0.5386531,1.960165,2.384298,0.6782421,3.306757
0,40.9,2.736202,0.7133302,3.785118,1.241292,0.5399118,1.9647,2.390257,0.6798889,3.31525
0,41,2.743021,0.7150083,3.794327,1.244379,0.5411647,1.969219,2.396221,0.6815356,3.32375
0,41.1,2.749829,0.7166833,3.803557,1.247461,0.5424161,1.973758,2.402178,0.6831747,3.332194
0,41.2,2.756632,0.7183562,3.812731,1.250547,0.5436685,1.978275,2.408127,0.6848074,3.340627
0,41.3,2.763431,0.7200235,3.821888,1.253634,0.5449197,1.982772,2.414071,0.6864365,3.349036
0,41.4,2.770241,0.7216996,3.831047,1.256724,0.5461808,1.987236,2.420024,0.6880752,3.357472
0,41.5,2.777058,0.7233895,3.840214,1.259818,0.5474491,1.9917,2.425982,0.6897242,3.365892
0,41.6,2.78388,0.725083,3.849393,1.262911,0.5487154,1.996144,2.431947,0.6913775,3.374287
0,41.7,2.79071,0.7267769,3.858573,1.266006,0.5499789,2.000565,2.437921,0.6930297,3.382675
0,41.8,2.797545,0.7284802,3.8678,1.269105,0.5512509,2.005012,2.443897,0.69469,3.39106
0,41.9,2.804378,0.7301826,3.877031,1.272198,0.552513,2.009451,2.449876,0.6963514,3.399424
0,42,2.811208,0.7318734,3.886256,1.275284,0.5537583,2.013872,2.455856,0.6980079,3.407789
0,42.1,2.818036,0.7335673,3.895461,1.278373,0.5550105,2.018283,2.461831,0.6996667,3.416177
0,42.2,2.824865,0.7352602,3.904659,1.281475,0.5562573,2.022682,2.467801,0.7013302,3.424531
0,42.3,2.831684,0.7369531,3.913873,1.284575,0.5574938,2.027074,2.473761,0.7029977,3.43287
0,42.4,2.838505,0.7386465,3.923107,1.287673,0.5587302,2.031473,2.479722,0.7046749,3.441216
0,42.5,2.845327,0.7403412,3.932357,1.290774,0.5599576,2.035885,2.485682,0.7063589,3.449577
0,42.6,2.852141,0.7420404,3.941602,1.293877,0.5611831,2.040337,2.491634,0.7080455,3.45796
0,42.7,2.85894,0.743742,3.950818,1.296974,0.562402,2.044782,2.497572,0.7097395,3.466351
0,42.8,2.865736,0.7454466,3.960033,1.300064,0.5636106,2.049213,2.503512,0.7114399,3.47475
0,42.9,2.872527,0.7471584,3.969251,1.303151,0.5648215,2.053628,2.509445,0.7131476,3.483174
0,43,2.879303,0.7488579,3.978459,1.306238,0.5660267,2.058042,2.515365,0.7148438,3.491576
0,43.1,2.886083,0.7505554,3.987708,1.309326,0.5672332,2.06249,2.521286,0.7165395,3.499964
0,43.2,2.892867,0.7522493,3.996981,1.312411,0.568438,2.066942,2.527214,0.7182317,3.508283
0,43.3,2.899655,0.7539396,4.006259,1.315494,0.5696323,2.071376,2.53315,0.7199218,3.516553
0,43.4,2.906445,0.7556259,4.015592,1.318581,0.5708194,2.075842,2.539088,0.7216049,3.524784
0,43.5,2.913227,0.7573169,4.024974,1.321657,0.5720093,2.080314,2.545024,0.7232845,3.533015
0,43.6,2.920014,0.7590133,4.034362,1.324725,0.5732021,2.08476,2.55097,0.7249669,3.541279
0,43.7,2.92681,0.7607046,4.043769,1.327787,0.5743905,2.089192,2.55693,0.7266506,3.549617
0,43.8,2.93361,0.762403,4.053253,1.330859,0.57558,2.093651,2.562887,0.7283434,3.557944
0,43.9,2.940413,0.7641105,4.062776,1.333941,0.576768,2.098122,2.568843,0.7300472,3.566276
0,44,2.947217,0.7658234,4.072323,1.337025,0.5779577,2.10259,2.574798,0.731758,3.574587
0,44.1,2.954032,0.7675278,4.081862,1.34011,0.5791542,2.107067,2.580764,0.7334574,3.582831
0,44.2,2.960847,0.769238,4.091393,1.343204,0.580364,2.111575,2.586726,0.7351536,3.591078
0,44.3,2.967669,0.7709487,4.100935,1.34631,0.5815722,2.116088,2.592689,0.7368503,3.599351
0,44.4,2.974486,0.7726639,4.110487,1.349414,0.5827731,2.120613,2.598649,0.7385519,3.607645
0,44.5,2.981295,0.7743888,4.120038,1.352518,0.5839752,2.125148,2.6046,0.7402629,3.615998
0,44.6,2.98811,0.7761116,4.129607,1.355638,0.5851854,2.129682,2.610549,0.7419693,3.624345
0,44.7,2.994926,0.7778288,4.139148,1.358759,0.5863943,2.134188,2.616498,0.7436717,3.63267
0,44.8,3.001743,0.7795484,4.148675,1.361882,0.5876,2.138673,2.622447,0.7453814,3.641004
0,44.9,3.008556,0.7812653,4.15817,1.364999,0.5888082,2.143145,2.628394,0.7470885,3.649349
0,45,3.015382,0.7829773,4.167655,1.368124,0.5900204,2.147582,2.63435,0.7487877,3.65769
0,45.1,3.022217,0.7846911,4.177145,1.371252,0.5912301,2.152015,2.640316,0.7504894,3.666051
0,45.2,3.02905,0.7864011,4.186623,1.374374,0.5924318,2.156417,2.646284,0.7521916,3.674417
0,45.3,3.035882,0.7881212,4.196113,1.377487,0.5936328,2.160792,2.652254,0.7539065,3.682814
0,45.4,3.04271,0.7898299,4.20563,1.380605,0.5948267,2.165167,2.658218,0.7556142,3.691178
0,45.5,3.049531,0.7915363,4.215207,1.383719,0.5960184,2.169531,2.664176,0.7573194,3.699508
0,45.6,3.056351,0.7932446,4.224769,1.38683,0.5972031,2.173869,2.670134,0.7590291,3.707856
0,45.7,3.063184,0.7949516,4.234328,1.389949,0.5983929,2.178204,2.676104,0.7607376,3.716199
0,45.8,3.070025,0.7966794,4.243923,1.393068,0.5995978,2.182533,2.68208,0.7624619,3.724576
0,45.9,3.076865,0.7984044,4.253505,1.396194,0.6008077,2.186864,2.688052,0.7641796,3.73296
0,46,3.083703,0.8001218,4.263057,1.399323,0.6020204,2.191174,2.69402,0.765886,3.741338
0,46.1,3.090544,0.8018406,4.272581,1.402448,0.6032361,2.195453,2.699993,0.7675953,3.749709
0,46.2,3.097382,0.8035606,4.282071,1.405566,0.6044452,2.1997,2.705966,0.7693077,3.758082
0,46.3,3.104217,0.8052784,4.291573,1.408679,0.6056554,2.203959,2.711939,0.771019,3.76646
0,46.4,3.11106,0.8069898,4.301069,1.411796,0.6068682,2.208206,2.717916,0.7727272,3.774812
0,46.5,3.1179,0.8086981,4.310516,1.414908,0.6080725,2.212428,2.723895,0.7744333,3.783178
0,46.6,3.12474,0.8104005,4.319943,1.418017,0.6092747,2.216602,2.729875,0.7761343,3.791566
0,46.7,3.131576,0.8121069,4.329376,1.421117,0.6104791,2.220747,2.735856,0.777837,3.799958
0,46.8,3.138423,0.8138079,4.338799,1.424222,0.6116897,2.224859,2.741844,0.7795353,3.808367
0,46.9,3.145278,0.8155147,4.348227,1.427331,0.6129067,2.228988,2.74784,0.7812371,3.816794
0,47,3.152143,0.8172176,4.357649,1.430442,0.6141117,2.233054,2.753845,0.7829424,3.825205
0,47.1,3.159011,0.8189228,4.367029,1.433561,0.6153155,2.237119,2.759851,0.784652,3.833616
0,47.2,3.16588,0.8206269,4.376398,1.436674,0.6165118,2.241204,2.765862,0.7863619,3.842035
0,47.3,3.172755,0.8223393,4.385811,1.439784,0.6177074,2.245282,2.771881,0.7880795,3.850485
0,47.4,3.179629,0.8240521,4.395241,1.442885,0.6189155,2.249352,2.777902,0.7897991,3.858924
0,47.5,3.186504,0.8257641,4.404679,1.445978,0.6201244,2.253405,2.783928,0.7915124,3.867375
0,47.6,3.193373,0.8274822,4.414121,1.44907,0.6213378,2.257437,2.789948,0.793229,3.875864
0,47.7,3.200239,0.8292024,4.423534,1.45216,0.6225549,2.261418,2.795963,0.7949552,3.884333
0,47.8,3.207117,0.8309202,4.432969,1.455245,0.6237684,2.26538,2.801993,0.7966864,3.89282
0,47.9,3.214005,0.8326349,4.442431,1.458338,0.6249751,2.269369,2.808029,0.7984198,3.901321
0,48,3.220899,0.8343527,4.451904,1.461439,0.6261713,2.273365,2.814071,0.8001603,3.90986
0,48.1,3.227796,0.8360656,4.461356,1.464542,0.627356,2.277337,2.820115,0.8019042,3.91843
0,48.2,3.234695,0.8377885,4.470846,1.467658,0.6285425,2.281337,2.826153,0.803657,3.926985
0,48.3,3.24159,0.8395196,4.480334,1.47079,0.629731,2.285374,2.832179,0.8054186,3.935518
0,48.4,3.248488,0.8412427,4.489838,1.473931,0.6309075,2.289368,2.838204,0.8071822,3.944036
